datetime,temp1,humidity,temp2,humidity2,pressure
5/28/2025 8:06,16.6,63.3,17.81,54.57,968.33
5/28/2025 8:09,16.8,62.5,17.71,54.04,968.4
5/28/2025 8:12,16.7,61.3,18.2,54.2,968.38
5/28/2025 8:15,17.1,62,18.11,53.09,968.38
5/28/2025 8:18,17,60.7,18.16,52.34,968.33
5/28/2025 8:21,17.2,59.6,18.38,52.37,968.28
5/28/2025 8:24,17.3,59.4,18.6,51.06,968.29
5/28/2025 8:27,17.4,59.2,18.77,50.64,968.29
5/28/2025 8:30,17.6,57.8,18.98,49.07,968.32
5/28/2025 8:33,17.8,56.4,18.98,48.89,968.4
5/28/2025 8:36,17.9,55.6,19.26,47.77,968.34
5/28/2025 8:39,18.1,54.5,19.36,46.23,968.39
5/28/2025 8:42,18.2,52.9,19.28,46.25,968.35
5/28/2025 8:45,18.2,52.4,19.44,45.25,968.31
5/28/2025 8:48,18.3,51.5,19.8,45.05,968.41
5/28/2025 8:51,18.5,51.6,20.05,44.36,968.47
5/28/2025 8:54,18.7,50.8,20.1,44.26,968.49
5/28/2025 8:57,18.9,50.4,20.3,44.48,968.51
5/28/2025 9:00,19,50.9,20.45,43.76,968.55
5/28/2025 9:03,19.1,49.9,20.3,44.48,968.49
5/28/2025 9:06,19.1,50.4,20.37,43.54,968.51
5/28/2025 9:09,19.2,49.8,20.89,46.32,968.48
5/28/2025 9:12,19.6,52.5,20.93,44.77,968.46
5/28/2025 9:15,19.7,51.2,21.24,43,968.48
5/28/2025 9:18,19.8,49.6,21.16,44.29,968.53
5/28/2025 9:21,19.9,50.3,21.17,42.55,968.5
5/28/2025 9:24,20,48.3,21.98,40.69,968.47
5/28/2025 9:27,20.5,46.8,22.04,40.8,968.46
5/28/2025 9:30,20.6,46.6,21.68,41.24,968.54
5/28/2025 9:33,20.5,46.6,22.05,40.67,968.5
5/28/2025 9:36,20.6,46.4,21.42,41.79,968.48
5/28/2025 9:39,20.2,47.1,22.01,40.11,968.45
5/28/2025 9:42,20.6,46.1,22.4,39.09,968.42
5/28/2025 9:45,20.9,44.7,22.2,38.93,968.51
5/28/2025 9:48,21.1,44,23.02,38.38,968.53
5/28/2025 9:51,21.5,44,23.03,38.76,968.51
5/28/2025 9:54,21.7,44,23.52,37.26,968.51
5/28/2025 9:57,22.1,42.8,24.59,35.38,968.53
5/28/2025 10:00,22.7,41,23.99,36.66,968.48
5/28/2025 10:03,22.7,41.3,24.59,36.53,968.49
5/28/2025 10:06,22.7,42.4,24.63,37.39,968.49
5/28/2025 10:09,22.9,43.2,25.17,35.58,968.53
5/28/2025 10:12,23.2,41.6,23.12,38.6,968.47
5/28/2025 10:15,22.2,42.5,24.76,35.85,968.42
5/28/2025 10:18,23,41.6,25.84,34.22,968.48
5/28/2025 10:21,24.1,39.3,26.32,32.88,968.51
5/28/2025 10:24,24.5,37.8,25.85,33.65,968.53
5/28/2025 10:27,24.3,38.2,23.86,36.29,968.52
5/28/2025 10:30,23.2,39.3,25.31,34.86,968.54
5/28/2025 10:33,23.7,39.8,26.98,32.67,968.42
5/28/2025 10:36,25.1,37.6,26.94,32.76,968.41
5/28/2025 10:39,25.3,37.2,26.62,33.17,968.44
5/28/2025 10:42,25.4,37,27.56,31.47,968.43
5/28/2025 10:45,25.8,35.6,27.86,31.59,968.42
5/28/2025 10:48,26.2,35.9,28.11,30.97,968.4
5/28/2025 10:51,26.5,34.8,28.36,30.83,968.4
5/28/2025 10:54,26.9,34.4,24.32,35.39,968.46
5/28/2025 10:57,23.9,37.8,24.3,35.81,968.42
5/28/2025 11:00,23.7,38.7,23.33,36.92,968.48
5/28/2025 11:03,22.6,40.4,23.13,37.39,968.49
5/28/2025 11:06,22.3,41.5,23.44,36.5,968.49
5/28/2025 11:09,22.4,41.2,23.56,35.95,968.47
5/28/2025 11:12,22.4,40.4,23.5,36.56,968.47
5/28/2025 11:15,22.5,40.6,23.88,35.64,968.44
5/28/2025 11:18,22.7,39.7,25.76,33.41,968.44
5/28/2025 11:21,23.9,38.6,24.94,34.98,968.41
5/28/2025 11:24,23.5,39.4,24.12,36.41,968.37
5/28/2025 11:27,23.2,41,25.45,34.1,968.46
5/28/2025 11:30,23.9,39.2,26.49,33.14,968.41
5/28/2025 11:33,25,37.5,25.84,33.78,968.36
5/28/2025 11:36,25.2,36.7,25.93,34.2,968.34
5/28/2025 11:39,24.6,38.5,26.56,32.19,968.35
5/28/2025 11:42,25.4,36.3,26.45,32.57,968.32
5/28/2025 11:45,25.5,35.6,26.27,33.23,968.29
5/28/2025 11:48,25.1,36.8,27.61,31.89,968.36
5/28/2025 11:51,26.1,36,27.56,31.65,968.39
5/28/2025 11:54,26.4,35.3,28.19,30.41,968.41
5/28/2025 11:57,26.9,34,28.01,30.52,968.4
5/28/2025 12:00,27.1,33.2,28.4,29.36,968.43
5/28/2025 12:03,27.1,32.7,28.35,29.61,968.39
5/28/2025 12:06,27.1,32.4,26.43,32.27,968.4
5/28/2025 12:09,26,34.4,25.52,33.43,968.47
5/28/2025 12:12,24.8,36.4,27.31,30.78,968.41
5/28/2025 12:15,25.9,34.6,27.5,31.33,968.42
5/28/2025 12:18,26.6,40.1,27.09,33.37,968.38
5/28/2025 12:21,26.3,36.7,27.58,31.28,968.36
5/28/2025 12:24,26.5,34.7,26.85,32.35,968.35
5/28/2025 12:27,26.1,35.4,25.86,33.44,968.43
5/28/2025 12:30,24.9,36.9,25.07,33.48,968.45
5/28/2025 12:33,24.1,37,25.88,31.48,968.41
5/28/2025 12:36,24.9,35.1,26.01,31.84,968.37
5/28/2025 12:39,24.9,35.1,27.55,29.85,968.3
5/28/2025 12:42,26,34,25.78,33.06,968.27
5/28/2025 12:45,24.8,36.8,25.77,32.49,968.24
5/28/2025 12:48,24.6,36.4,26.27,31.44,968.16
5/28/2025 12:51,25,35.2,26.56,31.86,968.21
5/28/2025 12:54,25.6,35.3,25.85,32.12,968.22
5/28/2025 12:57,24.8,35.4,25.5,32.81,968.21
5/28/2025 13:00,24.4,36.3,25.04,33.17,968.23
5/28/2025 13:03,24.1,36.6,24.69,33.64,968.22
5/28/2025 13:06,23.8,37,24.54,34.48,968.18
5/28/2025 13:09,23.4,38.3,24.05,36.19,968.18
5/28/2025 13:12,23.2,39.8,23.99,36.07,968.18
5/28/2025 13:15,23,40.3,23.95,35.16,968.18
5/28/2025 13:18,22.9,39.2,24.23,34.8,968.24
5/28/2025 13:21,23.1,39.2,25.57,33.05,968.22
5/28/2025 13:24,24.3,37.3,26.2,32.33,968.15
5/28/2025 13:27,24.8,36.8,26.14,32.28,968.1
5/28/2025 13:30,24.9,36.1,25.62,32.31,968.04
5/28/2025 13:33,24.7,35.5,24.82,32.64,967.97
5/28/2025 13:36,24,35.9,24.58,33.31,968.02
5/28/2025 13:39,23.6,36.9,24.49,33.24,968.07
5/28/2025 13:42,23.4,36.9,24.21,34.59,968.14
5/28/2025 13:45,23.3,38.1,24.04,35.12,968.08
5/28/2025 13:48,23,39,24.18,34.69,968.11
5/28/2025 13:51,23.1,38.5,24.54,34.63,968.06
5/28/2025 13:54,23.3,39.2,24.71,33.66,968.04
5/28/2025 13:57,23.5,37.8,24.52,33.6,968.02
5/28/2025 14:00,23.4,37.4,24.24,33.17,967.99
5/28/2025 14:03,23.2,36.9,24.49,32.91,967.94
5/28/2025 14:06,23.3,36.9,24.93,32.89,967.98
5/28/2025 14:09,23.6,37.2,25.78,32.11,968.07
5/28/2025 14:12,24.3,36.1,24.97,31.84,968.07
5/28/2025 14:15,24.1,35.1,25.01,32.99,968.17
5/28/2025 14:18,23.8,36.8,24.56,33.81,968.08
5/28/2025 14:21,23.5,37.4,24.84,34.22,968.06
5/28/2025 14:24,23.6,38.3,25.15,33.43,968.04
5/28/2025 14:27,23.9,37.5,25.79,32.05,967.96
5/28/2025 14:30,24.4,36.4,25.6,31.49,967.93
5/28/2025 14:33,24.5,34.9,25.56,31.88,967.94
5/28/2025 14:36,24.3,35.8,25.14,32.56,967.97
5/28/2025 14:39,24,36.2,24.69,33.8,967.91
5/28/2025 14:42,23.6,37.7,24.72,33.83,967.87
5/28/2025 14:45,23.5,37.9,24.56,33.62,967.91
5/28/2025 14:48,23.4,37.7,24.44,33.77,967.88
5/28/2025 14:51,23.3,37.9,24.21,35.14,967.88
5/28/2025 14:54,23.2,39.2,24.46,34.66,967.86
5/28/2025 14:57,23.3,39,24.27,34.72,967.89
5/28/2025 15:00,23.2,39,24.18,34.64,967.86
5/28/2025 15:03,23.1,38.8,24.21,35.83,967.9
5/28/2025 15:06,23.1,40,24.52,34.63,967.9
5/28/2025 15:09,23.2,39.3,24.18,35.38,967.82
5/28/2025 15:12,23.1,39.3,24.56,34.1,967.89
5/28/2025 15:15,23.3,38.6,24.43,33.55,967.83
5/28/2025 15:18,23.3,37.6,24.31,34.43,967.78
5/28/2025 15:21,23.2,37.8,24.25,34.36,967.78
5/28/2025 15:24,23.1,38.7,24.08,35.45,967.82
5/28/2025 15:27,22.8,39.9,23.79,35.95,967.82
5/28/2025 15:30,22.7,40.3,23.57,36.17,967.8
5/28/2025 15:33,22.5,40.6,23.43,37.01,967.82
5/28/2025 15:36,22.4,41.3,23.44,36.58,967.77
5/28/2025 15:39,22.3,41.2,23.42,36.76,967.81
5/28/2025 15:42,22.4,41.1,23.3,37.29,967.77
5/28/2025 15:45,22.3,41.7,23.33,37.77,967.75
5/28/2025 15:48,22.4,42.2,23.44,37.39,967.82
5/28/2025 15:51,22.5,42,23.95,36.85,967.76
5/28/2025 15:54,22.7,41.7,24,36.68,967.69
5/28/2025 15:57,22.8,41.5,23.81,36.32,967.76
5/28/2025 16:00,22.7,40.9,24.08,35.48,967.71
5/28/2025 16:03,22.8,40,24.15,36.18,967.7
5/28/2025 16:06,22.9,40.9,23.51,36.5,967.59
5/28/2025 16:09,22.6,40.6,23.74,36.74,967.61
5/28/2025 16:12,22.7,40.9,23.72,37.21,967.54
5/28/2025 16:15,22.7,41.8,23.91,36.43,967.61
5/28/2025 16:18,22.7,41.4,23.82,36.66,967.64
5/28/2025 16:21,22.7,41.2,23.76,36.35,967.67
5/28/2025 16:24,22.6,41.1,23.56,36.88,967.66
5/28/2025 16:27,22.6,41.2,23.27,35.62,967.74
5/28/2025 16:30,22.2,39.9,23.32,35.48,967.69
5/28/2025 16:33,22.3,39.7,23.34,36.1,967.67
5/28/2025 16:36,22.3,40.3,23.46,35.66,967.58
5/28/2025 16:39,22.4,40.1,23.32,35.94,967.64
5/28/2025 16:42,22.3,40.2,23.37,35.9,967.57
5/28/2025 16:45,22.3,40.1,23.42,36.03,967.58
5/28/2025 16:48,22.3,40.4,23.9,36.03,967.55
5/28/2025 16:51,22.7,40.7,24.26,35.56,967.59
5/28/2025 16:54,23,40.4,23.75,35.1,967.53
5/28/2025 16:57,22.7,39.4,23.57,34.14,967.43
5/28/2025 17:00,22.5,38.4,23.33,34.19,967.48
5/28/2025 17:03,22.3,38,23.47,34.48,967.29
5/28/2025 17:06,22.4,38.4,23.34,34.21,967.45
5/28/2025 17:09,22.3,38.1,23.95,33.64,967.42
5/28/2025 17:12,22.6,37.7,23.71,34.51,967.41
5/28/2025 17:15,22.6,38.5,23.47,33.91,967.47
5/28/2025 17:18,22.5,37.5,23.72,33.69,967.47
5/28/2025 17:21,22.7,37.6,23.64,33.59,967.49
5/28/2025 17:24,22.7,37.5,23.63,33.99,967.49
5/28/2025 17:27,22.5,38.2,23.43,35,967.47
5/28/2025 17:30,22.3,38.8,23.34,35.02,967.51
5/28/2025 17:33,22.2,39.1,23.56,34.8,967.53
5/28/2025 17:36,22.4,38.9,23.6,34.54,967.46
5/28/2025 17:39,22.5,39,23.64,34.68,967.51
5/28/2025 17:42,22.5,38.8,23.46,34.14,967.45
5/28/2025 17:45,22.4,38,23.57,34.29,967.5
5/28/2025 17:48,22.5,38.2,23.37,33.99,967.5
5/28/2025 17:51,22.4,37.9,23.26,34.12,967.5
5/28/2025 17:54,22.3,37.8,23.08,34.06,967.53
5/28/2025 17:57,22,37.8,23.38,34.89,967.48
5/28/2025 18:00,22.2,38.8,22.92,34.3,967.52
5/28/2025 18:03,22,38.1,23.09,34.39,967.44
5/28/2025 18:06,22,38.5,23.08,33.82,967.47
5/28/2025 18:09,22,37.7,23.03,33.97,967.49
5/28/2025 18:12,22,37.7,22.65,35.23,967.5
5/28/2025 18:15,21.6,38.7,22.34,34.86,967.48
5/28/2025 18:18,21.3,38.3,22.19,34.95,967.51
5/28/2025 18:21,21.2,38.7,22.35,34.82,967.53
5/28/2025 18:24,21.3,38.6,22.48,35.11,967.52
5/28/2025 18:27,21.4,39,22.65,34.05,967.48
5/28/2025 18:30,21.5,37.8,22.76,34.46,967.46
5/28/2025 18:33,21.7,38.4,22.71,34.69,967.51
5/28/2025 18:36,21.7,38.6,22.71,34.53,967.42
5/28/2025 18:39,21.7,39,23,34.43,967.45
5/28/2025 18:42,21.9,38.1,22.74,34.82,967.32
5/28/2025 18:45,21.7,38.6,23.09,34.66,967.32
5/28/2025 18:48,21.9,38.8,22.98,34.88,967.32
5/28/2025 18:51,21.9,38.8,22.66,35.93,967.35
5/28/2025 18:54,21.6,40,22.45,36.15,967.27
5/28/2025 18:57,21.4,40.2,22.37,36.49,967.33
5/28/2025 19:00,21.4,40.9,22.35,36.33,967.31
5/28/2025 19:03,21.3,40.7,21.91,37.33,967.33
5/28/2025 19:06,20.9,41.5,22.32,37.21,967.44
5/28/2025 19:09,21.2,41.8,22.49,36.99,967.53
5/28/2025 19:12,21.3,41.6,22.63,36.33,967.55
5/28/2025 19:15,21.5,40.8,22.64,36.29,967.49
5/28/2025 19:18,21.5,40.6,22.57,36.61,967.53
5/28/2025 19:21,21.5,40.8,22.54,36.92,967.58
5/28/2025 19:24,21.5,41.3,22.28,37.08,967.58
5/28/2025 19:27,21.3,41.3,22.13,36.81,967.59
5/28/2025 19:30,21.2,41.4,21.77,37.49,967.7
5/28/2025 19:33,20.9,41.1,21.77,37.37,967.68
5/28/2025 19:36,20.8,41.3,21.59,38.03,967.67
5/28/2025 19:39,20.6,42.2,21.63,38,967.77
5/28/2025 19:42,20.6,42.2,21.52,37.34,967.8
5/28/2025 19:45,20.6,41.4,21.72,37.05,967.76
5/28/2025 19:48,20.6,41.5,21.73,37.36,967.62
5/28/2025 19:51,20.7,41.6,21.65,36.56,967.7
5/28/2025 19:54,20.6,40.8,21.55,37.83,967.54
5/28/2025 19:57,20.6,41.8,21.36,37.56,967.6
5/28/2025 20:00,20.3,41.5,21.31,37.52,967.67
5/28/2025 20:03,20.4,41.6,21.07,37.57,967.79
5/28/2025 20:06,20.1,41.4,20.99,38.13,967.9
5/28/2025 20:09,20,42,21.08,38.17,967.89
5/28/2025 20:12,20.1,42.5,21.21,37.51,967.98
5/28/2025 20:15,20.2,41.6,20.86,37.92,967.93
5/28/2025 20:18,20,41.5,21.07,37.95,967.87
5/28/2025 20:21,20,42.1,20.83,38.29,967.86
5/28/2025 20:24,19.9,42.3,20.74,37.79,967.9
5/28/2025 20:27,19.9,41.6,20.88,37.99,968.04
5/28/2025 20:30,19.9,41.9,20.54,39.11,968.01
5/28/2025 20:33,19.7,42.8,20.53,39.07,968.07
5/28/2025 20:36,19.5,43,20.53,38.91,968.09
5/28/2025 20:39,19.6,42.9,20.46,39.68,968.02
5/28/2025 20:42,19.4,43.6,20.43,38.94,967.87
5/28/2025 20:45,19.5,42.9,20.51,39.06,967.92
5/28/2025 20:48,19.6,43.1,20.35,40.15,967.99
5/28/2025 20:51,19.4,44.1,20.31,40.15,968
5/28/2025 20:54,19.3,44.4,20.01,40.61,967.89
5/28/2025 20:57,19.1,44.7,20.27,40.2,967.9
5/28/2025 21:00,19.2,44.7,20.09,40.42,967.99
5/28/2025 21:03,19.2,44.3,19.99,41.48,967.86
5/28/2025 21:06,19.1,45.9,20.07,40.8,967.96
5/28/2025 21:09,19.1,45.2,19.97,40.97,967.96
5/28/2025 21:12,19,45.3,19.68,41.03,967.89
5/28/2025 21:15,18.8,45.3,20.03,40.29,967.9
5/28/2025 21:18,19,44.6,19.93,40.99,968.01
5/28/2025 21:21,19,45.3,19.83,41.31,968.01
5/28/2025 21:24,18.9,45.6,19.83,41.5,968.02
5/28/2025 21:27,18.9,45.6,19.5,43.45,968.07
5/28/2025 21:30,18.7,47.5,19.57,43.04,968.11
5/28/2025 21:33,18.6,47.8,19.45,43.15,968.08
5/28/2025 21:36,18.5,48.2,19.65,42.24,968.09
5/28/2025 21:39,18.7,47,19.74,41.42,968.08
5/28/2025 21:42,18.8,46,19.35,42.53,968.01
5/28/2025 21:45,18.6,46.6,19.4,42.42,968.06
5/28/2025 21:48,18.5,46.7,19.59,41.7,967.99
5/28/2025 21:51,18.6,46.3,19.42,42.72,968.16
5/28/2025 21:54,18.5,47.2,19.26,41.78,968.07
5/28/2025 21:57,18.4,46,19.61,40.67,968.06
5/28/2025 22:00,18.7,44.9,19.58,40.63,968.09
5/28/2025 22:03,18.7,44.7,19.62,41.47,968.06
5/28/2025 22:06,18.7,45.8,18.68,44.39,968.13
5/28/2025 22:09,18,48.3,18.68,44.35,968.2
5/28/2025 22:12,17.8,48.8,18.84,43.84,968.29
5/28/2025 22:15,17.9,49,18.8,43.8,968.3
5/28/2025 22:18,17.9,48.7,18.93,43.26,968.39
5/28/2025 22:21,18,47.9,18.71,43.39,968.36
5/28/2025 22:24,17.9,47.8,18.94,42.66,968.3
5/28/2025 22:27,18.2,47,18.96,42.28,968.39
5/28/2025 22:30,18.1,46.6,18.94,42.82,968.35
5/28/2025 22:33,18,47.4,18.92,43.6,968.36
5/28/2025 22:36,18,48.4,19.19,41.9,968.32
5/28/2025 22:39,18.3,46.7,19.14,41.17,968.38
5/28/2025 22:42,18.3,45.6,18.98,42.59,968.43
5/28/2025 22:45,18.2,46.8,18.9,42.32,968.4
5/28/2025 22:48,18.2,46.5,19.1,42.61,968.43
5/28/2025 22:51,18.1,47.4,19.16,41.84,968.43
5/28/2025 22:54,18.2,46.3,18.96,42.18,968.37
5/28/2025 22:57,18.1,46.5,18.87,42.42,968.29
5/28/2025 23:00,17.9,47.1,18.69,42.93,968.35
5/28/2025 23:03,17.8,47.4,18.56,43.18,968.39
5/28/2025 23:06,17.8,47.7,18.62,43.54,968.48
5/28/2025 23:09,17.8,48,18.65,43.37,968.43
5/28/2025 23:12,17.7,48.1,18.63,43.23,968.43
5/28/2025 23:15,17.7,47.8,18.2,44.1,968.37
5/28/2025 23:18,17.5,48.2,18.31,43.81,968.4
5/28/2025 23:21,17.5,48.3,18.37,44.08,968.42
5/28/2025 23:24,17.4,48.9,18.3,44.35,968.41
5/28/2025 23:27,17.3,49.3,18.25,44.71,968.44
5/28/2025 23:30,17.4,49.6,18.55,44.42,968.47
5/28/2025 23:33,17.5,49.5,18.31,44.57,968.48
5/28/2025 23:36,17.5,49.5,18.71,44.04,968.44
5/28/2025 23:39,17.7,49.4,18.3,44.34,968.42
5/28/2025 23:42,17.5,48.8,18.33,44.3,968.42
5/28/2025 23:45,17.5,49.2,18.3,44.72,968.42
5/28/2025 23:48,17.5,49.4,18.2,44.99,968.43
5/28/2025 23:51,17.4,49.8,18.22,45.81,968.46
5/28/2025 23:54,17.4,50.9,17.85,48.2,968.51
5/28/2025 23:57,17.1,52.8,17.87,49.23,968.42
5/29/2025 0:00,17.1,54.5,17.73,48.94,968.4
5/29/2025 0:03,16.9,54.7,17.47,49.02,968.34
5/29/2025 0:06,16.7,54.3,17.62,48.94,968.34
5/29/2025 0:09,16.8,53.7,17.56,50.03,968.36
5/29/2025 0:12,16.7,55.8,17.48,50.06,968.32
5/29/2025 0:15,16.6,56.1,17.08,51.87,968.32
5/29/2025 0:18,16.4,57.1,17.41,50.04,968.31
5/29/2025 0:21,16.6,55.9,17.32,49.4,968.37
5/29/2025 0:24,16.6,55.4,17.53,48.45,968.35
5/29/2025 0:27,16.7,54.3,17.58,49.55,968.34
5/29/2025 0:30,16.7,55.6,17.78,48.15,968.36
5/29/2025 0:33,16.9,54.3,17.66,48.96,968.39
5/29/2025 0:36,16.9,54.2,17.61,49.78,968.33
5/29/2025 0:39,16.8,55,17.78,47.86,968.27
5/29/2025 0:42,16.7,54.3,17.88,47.46,968.35
5/29/2025 0:45,17,52.7,17.46,50.56,968.33
5/29/2025 0:48,16.7,55.8,17.61,49.35,968.26
5/29/2025 0:51,16.9,55.1,17.43,49.22,968.25
5/29/2025 0:54,16.7,54.5,17.42,49.28,968.27
5/29/2025 0:57,16.6,54.9,17.47,48.88,968.19
5/29/2025 1:00,16.6,54.5,17.53,47.76,968.17
5/29/2025 1:03,16.7,53.6,17.23,49.95,968.09
5/29/2025 1:06,16.5,55.4,17.29,50.31,968.07
5/29/2025 1:09,16.5,55.8,17.26,50.16,968.03
5/29/2025 1:12,16.4,55.8,17.48,49.75,968.03
5/29/2025 1:15,16.5,56.1,17.1,50.36,967.98
5/29/2025 1:18,16.4,55.7,16.97,50.26,967.89
5/29/2025 1:21,16.1,56,17.39,49.84,967.91
5/29/2025 1:24,16.4,55.9,17.32,51.36,967.9
5/29/2025 1:27,16.4,57.4,17.01,52.35,967.82
5/29/2025 1:30,16.3,58,16.79,52.02,967.81
5/29/2025 1:33,15.9,58.2,17,51.64,967.8
5/29/2025 1:36,16,58.1,17.24,51.19,967.81
5/29/2025 1:39,16.3,57.3,16.9,51.97,967.78
5/29/2025 1:42,16.1,57.6,16.94,52.06,967.8
5/29/2025 1:45,16.1,58.3,16.78,53.05,967.81
5/29/2025 1:48,16,59.2,16.59,53.44,967.8
5/29/2025 1:51,15.8,59.5,16.39,53.34,967.77
5/29/2025 1:54,15.8,59.5,16.74,51.66,967.77
5/29/2025 1:57,15.9,58,17.14,51.04,967.71
5/29/2025 2:00,16.2,57.2,17.21,50.66,967.74
5/29/2025 2:03,16.3,56.6,17.28,50.08,967.65
5/29/2025 2:06,16.3,56.4,17.22,50.43,967.65
5/29/2025 2:09,16.3,56.2,17.09,51.95,967.56
5/29/2025 2:12,16.2,57.8,16.7,52.96,967.59
5/29/2025 2:15,15.9,59,17.26,52.03,967.59
5/29/2025 2:18,16.2,58.7,17.32,51.64,967.64
5/29/2025 2:21,16.5,58,16.45,53.38,967.63
5/29/2025 2:24,15.9,58.7,16.8,52.66,967.6
5/29/2025 2:27,15.9,59.1,16.8,52.87,967.55
5/29/2025 2:30,16,58.7,17.23,52.16,967.54
5/29/2025 2:33,16.1,58.9,17.41,52.28,967.49
5/29/2025 2:36,16.4,59,17.43,52.06,967.47
5/29/2025 2:39,16.5,58.7,17.19,53.07,967.44
5/29/2025 2:42,16.4,59.4,17.19,52.98,967.44
5/29/2025 2:45,16.4,59.3,17.26,53.41,967.51
5/29/2025 2:48,16.4,59.8,17.29,52.72,967.51
5/29/2025 2:51,16.3,59.6,17.29,53.17,967.47
5/29/2025 2:54,16.4,59.7,17.48,50.31,967.46
5/29/2025 2:57,16.4,56.7,17.22,52.72,967.47
5/29/2025 3:00,16.3,59,17.18,52.56,967.4
5/29/2025 3:03,16.3,59,17.29,53.08,967.43
5/29/2025 3:06,16.4,59.3,17.04,54.94,967.45
5/29/2025 3:09,16.3,60.9,17.19,55.01,967.43
5/29/2025 3:12,16.3,61.9,17.04,55.73,967.41
5/29/2025 3:15,16.2,62.3,16.95,54.61,967.44
5/29/2025 3:18,16.1,61.6,16.85,55.76,967.44
5/29/2025 3:21,16.1,62.1,17,54.46,967.38
5/29/2025 3:24,16.1,61.6,17.29,54.39,967.4
5/29/2025 3:27,16.3,61.3,16.93,54.57,967.31
5/29/2025 3:30,16.3,60.4,17.02,53.19,967.26
5/29/2025 3:33,16.2,60,17.09,53.98,967.23
5/29/2025 3:36,16.2,60.4,16.91,52.66,967.22
5/29/2025 3:39,16.2,59.4,17.39,51.54,967.2
5/29/2025 3:42,16.4,57.6,16.97,52.04,967.17
5/29/2025 3:45,16.3,58.7,16.9,52.31,967.09
5/29/2025 3:48,16.1,58.1,16.87,52.23,967.09
5/29/2025 3:51,16.1,58.1,17.25,52.14,967.11
5/29/2025 3:54,16.3,58.5,16.8,52.08,967.08
5/29/2025 3:57,16,57.7,16.92,51.43,966.97
5/29/2025 4:00,16,57.6,17.19,51.21,966.98
5/29/2025 4:03,16.2,57.7,16.82,52.01,966.85
5/29/2025 4:06,16.2,57.6,17.13,51.92,966.9
5/29/2025 4:09,16.1,58.5,17.41,52.3,966.93
5/29/2025 4:12,16.4,58.8,17.12,52.33,966.89
5/29/2025 4:15,16.3,58.1,17.32,51.46,966.89
5/29/2025 4:18,16.4,57.9,17.1,51.47,966.92
5/29/2025 4:21,16.3,57.2,16.36,53.8,966.99
5/29/2025 4:24,15.7,59.5,16.89,52.96,967
5/29/2025 4:27,15.7,60.1,16.75,52.94,967.05
5/29/2025 4:30,15.9,59.2,16.82,53.06,966.97
5/29/2025 4:33,16,59.4,16.36,53.8,966.96
5/29/2025 4:36,15.6,60,16.27,54.27,966.89
5/29/2025 4:39,15.6,60.4,16.4,53.81,966.89
5/29/2025 4:42,15.5,60.5,16.9,53.51,966.92
5/29/2025 4:45,15.9,60.3,16.6,55,966.96
5/29/2025 4:48,15.9,61.1,16.05,55.39,966.89
5/29/2025 4:51,15.4,61.3,16.42,54.31,966.88
5/29/2025 4:54,15.4,61.3,16.21,54.86,966.89
5/29/2025 4:57,15.5,61.1,16.32,54.56,966.92
5/29/2025 5:00,15.5,60.9,16.59,54.49,966.88
5/29/2025 5:03,15.7,61,16.71,55.31,966.87
5/29/2025 5:06,15.8,62.2,16.47,54.7,966.91
5/29/2025 5:09,15.5,61.4,16.35,54.45,966.9
5/29/2025 5:12,15.5,60.6,16.61,54.71,966.91
5/29/2025 5:15,15.7,61.3,15.87,56.41,966.9
5/29/2025 5:18,15.4,62,16.61,55.16,966.93
5/29/2025 5:21,15.5,62.5,16.31,55.42,966.92
5/29/2025 5:24,15.5,62.1,16.35,56.7,966.95
5/29/2025 5:27,15.5,63.6,16.23,57.27,966.94
5/29/2025 5:30,15.4,64.1,16.17,57.64,967
5/29/2025 5:33,15.3,64.6,16.09,57.47,967.01
5/29/2025 5:36,15.3,64.6,15.95,57.51,967.01
5/29/2025 5:39,15.2,64.9,16.09,57.22,966.97
5/29/2025 5:42,15.2,65.1,16.22,56.67,966.92
5/29/2025 5:45,15.4,63.6,16.01,57.05,967
5/29/2025 5:48,15.2,64,16.03,56.07,967.02
5/29/2025 5:51,15.2,63.1,16.17,56.2,966.94
5/29/2025 5:54,15.3,62.9,16.31,55.49,966.98
5/29/2025 5:57,15.4,62.3,16.21,55.42,966.97
5/29/2025 6:00,15.4,62,16.37,54.17,966.99
5/29/2025 6:03,15.5,61.1,16.59,53.31,967
5/29/2025 6:06,15.6,60.1,16.63,52.63,966.97
5/29/2025 6:09,15.7,59.1,16.8,52.22,966.99
5/29/2025 6:12,15.9,58.5,17.05,51.91,967
5/29/2025 6:15,16,58.7,17.01,52.08,967.03
5/29/2025 6:18,16,58.6,17.04,52.11,967.04
5/29/2025 6:21,16,58.7,17.16,51.17,967.06
5/29/2025 6:24,16.2,57.7,17.04,51.81,967.03
5/29/2025 6:27,16.2,57.9,17.04,51.72,967.05
5/29/2025 6:30,16.2,58,17.37,51.23,967.06
5/29/2025 6:33,16.3,58,17.37,50.8,967.11
5/29/2025 6:36,16.5,57.2,17.66,50.32,967.13
5/29/2025 6:39,16.5,57.1,17.78,49.75,967.23
5/29/2025 6:42,16.8,56.5,17.75,50.23,967.23
5/29/2025 6:45,16.8,56.7,17.96,50.11,967.25
5/29/2025 6:48,17,56.8,18.14,49.74,967.21
5/29/2025 6:51,17.1,56.6,17.9,50.73,967.22
5/29/2025 6:54,17,57.1,18.08,50.7,967.19
